0	35.000000	130.000000	1	0	0	1
7	145.000000	100.000000	24	7.000000	0	0
7	241.000000	160.000000	24	7.000000	1	1
7	284.000000	160.000000	24	7.000000	1	1
7	358.000000	160.000000	24	7.000000	2	1
7	422.000000	132.000000	24	7.000000	2	1
7	480.000000	177.000000	24	7.000000	3	1
7	521.000000	128.000000	24	7.000000	3	1
7	610.000000	161.000000	24	4.000000	3	1
7	652.000000	161.000000	24	7.000000	4	1
7	714.000000	100.000000	24	9.000000	4	0
6	65.000000	189.000000	22	115.000000	228.000000	2	0	1
6	54.000000	120.000000	22	131.000000	192.000000	1	0	1
6	383.000000	157.000000	22	415.000000	192.000000	1	2	1
6	574.000000	125.000000	22	640.000000	192.000000	2	3	1
1	0.000000	32.000000	22	0	0
1	16.000000	32.000000	22	0	0
1	736.000000	32.000000	22	4	0
1	752.000000	32.000000	22	4	0
1	0.000000	48.000000	22	0	0
1	16.000000	48.000000	22	0	0
1	736.000000	48.000000	22	4	0
1	752.000000	48.000000	22	4	0
1	0.000000	64.000000	22	0	0
1	16.000000	64.000000	22	0	0
1	736.000000	64.000000	22	4	0
1	752.000000	64.000000	22	4	0
1	0.000000	80.000000	22	0	0
1	16.000000	80.000000	22	0	0
1	736.000000	80.000000	22	4	0
1	752.000000	80.000000	22	4	0
1	0.000000	96.000000	22	0	0
1	16.000000	96.000000	22	0	0
1	736.000000	96.000000	22	4	0
1	752.000000	96.000000	22	4	0
1	0.000000	112.000000	22	0	0
1	16.000000	112.000000	22	0	0
1	0.000000	128.000000	22	0	1
1	16.000000	128.000000	22	0	1
1	128.000000	128.000000	22	0	1
1	144.000000	128.000000	22	0	1
1	224.000000	128.000000	22	1	1
1	240.000000	128.000000	22	1	1
1	544.000000	128.000000	22	3	1
1	560.000000	128.000000	22	3	1
1	0.000000	144.000000	22	0	1
1	16.000000	144.000000	22	0	1
1	128.000000	144.000000	22	0	1
1	144.000000	144.000000	22	0	1
1	480.000000	144.000000	22	3	1
1	496.000000	144.000000	22	3	1
1	704.000000	144.000000	22	4	1
1	720.000000	144.000000	22	4	1
1	0.000000	160.000000	22	0	1
1	16.000000	160.000000	22	0	1
1	416.000000	160.000000	22	2	1
1	432.000000	160.000000	22	2	1
1	736.000000	160.000000	22	4	1
1	752.000000	160.000000	22	4	1
1	0.000000	176.000000	22	0	1
1	16.000000	176.000000	22	0	1
1	672.000000	176.000000	22	4	1
1	688.000000	176.000000	22	4	1
1	736.000000	176.000000	22	4	1
1	752.000000	176.000000	22	4	1
1	0.000000	192.000000	22	0	1
1	16.000000	192.000000	22	0	1
1	32.000000	192.000000	22	0	1
1	48.000000	192.000000	22	0	1
1	64.000000	192.000000	22	0	1
1	80.000000	192.000000	22	0	1
1	160.000000	192.000000	22	1	1
1	176.000000	192.000000	22	1	1
1	192.000000	192.000000	22	1	1
1	208.000000	192.000000	22	1	1
1	224.000000	192.000000	22	1	1
1	240.000000	192.000000	22	1	1
1	256.000000	192.000000	22	1	1
1	272.000000	192.000000	22	1	1
1	288.000000	192.000000	22	1	1
1	304.000000	192.000000	22	1	1
1	352.000000	192.000000	22	2	1
1	368.000000	192.000000	22	2	1
1	448.000000	192.000000	22	2	1
1	464.000000	192.000000	22	2	1
1	608.000000	192.000000	22	3	1
1	624.000000	192.000000	22	3	1
1	640.000000	192.000000	22	4	1
1	656.000000	192.000000	22	4	1
1	736.000000	192.000000	22	4	1
1	752.000000	192.000000	22	4	1
1	0.000000	208.000000	22	0	1
1	16.000000	208.000000	22	0	1
1	32.000000	208.000000	22	0	1
1	48.000000	208.000000	22	0	1
1	480.000000	208.000000	22	3	1
1	496.000000	208.000000	22	3	1
1	512.000000	208.000000	22	3	1
1	528.000000	208.000000	22	3	1
1	736.000000	208.000000	22	4	1
1	752.000000	208.000000	22	4	1
50	746.000000	112.000000	0	765.000000	159.000000	6	4	0
