0	9.000000	81.000000	1	0	0	0
7	78.000000	81.000000	24	0.000000	0	0
7	50.000000	151.000000	24	7.000000	0	1
7	139.000000	120.000000	24	7.000000	0	1
7	195.000000	177.000000	24	7.000000	1	1
7	228.000000	98.000000	24	7.000000	1	0
7	350.000000	146.000000	24	4.000000	2	1
7	411.000000	177.000000	24	7.000000	2	1
7	521.000000	144.000000	24	7.000000	3	1
7	478.000000	177.000000	24	0.000000	2	1
7	586.000000	177.000000	24	7.000000	3	1
7	649.000000	144.000000	24	7.000000	4	1
7	725.000000	154.000000	24	0.000000	4	1
6	105.000000	110.000000	22	144.000000	144.000000	2	0	0
6	295.000000	142.000000	22	368.000000	208.000000	2	1	1
6	670.000000	140.000000	22	716.000000	175.000000	1	4	1
1	752.000000	48.000000	22	4	0
1	752.000000	64.000000	22	4	0
1	752.000000	80.000000	22	4	0
1	0.000000	112.000000	22	0	0
1	16.000000	112.000000	22	0	0
1	32.000000	112.000000	22	0	0
1	48.000000	112.000000	22	0	0
1	64.000000	112.000000	22	0	0
1	80.000000	112.000000	22	0	0
1	96.000000	112.000000	22	0	0
1	128.000000	144.000000	22	0	1
1	144.000000	144.000000	22	0	1
1	160.000000	144.000000	22	1	1
1	176.000000	144.000000	22	1	1
1	192.000000	144.000000	22	1	1
1	208.000000	144.000000	22	1	1
1	224.000000	144.000000	22	1	1
1	240.000000	144.000000	22	1	1
1	256.000000	144.000000	22	1	1
1	272.000000	144.000000	22	1	1
1	288.000000	144.000000	22	1	1
1	720.000000	144.000000	22	4	1
1	736.000000	144.000000	22	4	1
1	752.000000	144.000000	22	4	1
1	752.000000	160.000000	22	4	1
1	672.000000	176.000000	22	4	1
1	688.000000	176.000000	22	4	1
1	752.000000	176.000000	22	4	1
1	752.000000	192.000000	22	4	1
1	0.000000	208.000000	22	0	1
1	16.000000	208.000000	22	0	1
1	32.000000	208.000000	22	0	1
1	48.000000	208.000000	22	0	1
1	64.000000	208.000000	22	0	1
1	80.000000	208.000000	22	0	1
1	96.000000	208.000000	22	0	1
1	112.000000	208.000000	22	0	1
1	128.000000	208.000000	22	0	1
1	144.000000	208.000000	22	0	1
1	160.000000	208.000000	22	1	1
1	176.000000	208.000000	22	1	1
1	192.000000	208.000000	22	1	1
1	208.000000	208.000000	22	1	1
1	224.000000	208.000000	22	1	1
1	240.000000	208.000000	22	1	1
1	256.000000	208.000000	22	1	1
1	272.000000	208.000000	22	1	1
1	288.000000	208.000000	22	1	1
1	304.000000	208.000000	22	1	1
1	320.000000	208.000000	22	2	1
1	336.000000	208.000000	22	2	1
1	352.000000	208.000000	22	2	1
1	368.000000	208.000000	22	2	1
1	384.000000	208.000000	22	2	1
1	400.000000	208.000000	22	2	1
1	416.000000	208.000000	22	2	1
1	432.000000	208.000000	22	2	1
1	448.000000	208.000000	22	2	1
1	464.000000	208.000000	22	2	1
1	480.000000	208.000000	22	3	1
1	496.000000	208.000000	22	3	1
1	512.000000	208.000000	22	3	1
1	528.000000	208.000000	22	3	1
1	544.000000	208.000000	22	3	1
1	560.000000	208.000000	22	3	1
1	576.000000	208.000000	22	3	1
1	592.000000	208.000000	22	3	1
1	608.000000	208.000000	22	3	1
1	624.000000	208.000000	22	3	1
1	640.000000	208.000000	22	4	1
1	656.000000	208.000000	22	4	1
1	672.000000	208.000000	22	4	1
1	688.000000	208.000000	22	4	1
1	704.000000	208.000000	22	4	1
1	720.000000	208.000000	22	4	1
1	736.000000	208.000000	22	4	1
1	752.000000	208.000000	22	4	1
1	0.000000	0.000000	22	0	0
1	0.000000	16.000000	22	0	0
1	0.000000	32.000000	22	0	0
1	0.000000	48.000000	22	0	0
1	0.000000	64.000000	22	0	0
1	0.000000	80.000000	22	0	0
1	0.000000	96.000000	22	0	0
1	0.000000	112.000000	22	0	0
1	0.000000	128.000000	22	0	1
1	0.000000	144.000000	22	0	1
1	0.000000	160.000000	22	0	1
1	0.000000	176.000000	22	0	1
1	0.000000	192.000000	22	0	1
1	0.000000	208.000000	22	0	1
50	754.000000	94.000000	0	767.000000	141.000000	20	4	0
